content_id,author_id,title
2204,393,U-Turn Membahayakan Di Plaosan Kecamatan Babat Kabupaten Lamongan
2205,27,Pol PP Kota Madya Surabaya Merampok Barang PKL
2206,186,JALAN RUSAK
2207,42,jalan rusak
2208,102,penggalian tanah
2209,469,Titik Macet Dipangkalan Jati Depan Komplek Tni Au Waringin Permai
2210,55,Abrasi Sungai
2211,63,Registrasi pasien
2212,7,Pelanggaran Sangat Berat Supir Bus Trans Metro Deli Koridor 5 Medan
2213,503,Gangguan Lingkungan Dan Ketentraman
2214,2,Gangguan Ketertiban Masyarakat
2215,238,Sanggahan Dan Laporan Dugaan Tindak Pidana Kkn
2216,543,Perihal Dugaan Pungli Di Komplek Taman Setia Budi Indah Medan Selayang Dan Medan Sunggal
2217,543,Perlu Dipasang Traffic Light Baru
2218,936,Usul Untuk Menghemat Anggaran Pemerintah Jika Biaya Bolak Balik Dari Ikn Ke Kota Kota Di Kepulauan Lain
2219,7,Harga Tiket Pesawat
2220,196,Antrian pemanggilan pasien acak-acakan dan perawat orthopedi tidak ramah
2221,196,Aspirasi Mendorong Pemerintah Untuk Meningkatkan Peran Polisi Dalam Penegakan Hukum Terhadap Kasus Pencurian Ponsel
2222,970,Perihal Drainase Rusak Sehingga Menyebabkan Kerusakan Pada Lingkungan Sekitar
2223,9,Persekusi Oleh Pengurus Dan Sekuriti Spbu Pertamina 51.644.07
2224,228,Error Lamaran SSCASN pada Instansi Sekjen Komisi Pemilihan Umum
2225,115,Aspirasi Pembentukan Ruu Terbaru Untuk Menekan Angka Peredaran Hiv/Aids Dan Cacar Jenis Terbaru Di Indonesia
2226,28,Gagal Web Bkn
2227,28,Diduga Penipuan Dengan Menjadi Reviewers Google
2228,443,Permohonan Informasi Kembali Terkait Status Kepegawaian Pns
2229,238,Pohon Tumbang Akibat Angin Ribut
2230,2,"Aspirasi Pemanfaatan Penggunaan Dana Desa Agar Lebih Ke Program Produktifitas Tinggi Padat Karya Kepada Kelompok Usaha, Umkm, Dan Koperasi Untuk Mengembangkan Kegiatan Produktif Di Desa"
2231,119,Minimnya Polisi Tidur
2232,17,Pungli Parkir Resmi
2233,28,Pelanggaran Pasal Pasal 331 Uu 1/2023
2234,27,Pungli Di Sekitar Alun-Alun Tegal
2235,208,Media Berisikan Konten Yang Tidak Sesuai Dengan Fakta Dan Jurnalis Yang Melakukan Pemerasan Beserta Ancaman
2236,2,Tumpukan Sampah Dan Pembakaran Sampah
2237,526,KEBAKARAN
2238,469,KRIMINALITAS
2239,196,Kebakaran
2240,27,Pencemaran Lingkungan
2241,295,Perihal Penertiban ODGJ
2242,27,Permohonan Kemajuan Rpp
2243,84,Peraturan Yang Tidak Masuk Akal Merugikan Satu Pihak
2244,2,Penahanan Ijazah Yang Tidak Adil
2245,702,Aspirasi Melindungi Aset Asli Intelektual Yang Berasal Dari Indonesia Menggunakan Rabn Dalam Memanfaatkan Kalender Bali Terdapat Sembilan Karakter Kelahiran Yang Disebut Dengan Pratiti
2246,74,Penyalagunaan Jembatan Penyebrangan
2247,13,Pencemaran Lingkungan
2248,506,Perihal Pencemaran Limbah Pabrik
2249,332,Aspirasi Peningkatan Keperluan Alat Bantu Daring Website Serba Bisa Oleh Pemerintah Provinsi Sulawesi Tenggara Mempermudah Proses Pembayaran Langsung Spt Pajak Dengan Qris
2250,27,Tukang Parkir Tidak Sopan
2251,27,Lambatnya Pelayanan Balik Nama Di Bpn Kab. Tegal
2252,32,Aduan Jalan Rusak di Jalan Siliwangi Sebelah Samsat Semarang 3 Kota Semarang
2253,27,Perempatan Jalan Depan Mie Gacoan Membahayakan
2254,506,Depan Stasiun Cikarang Banyak Angkot Berhenti Jadi Macet
2255,270,Permintaan Penanganan Lampu Pju Yang Padam Di Jl.mayjend Sungkono
2256,209,Rambu Lalulintas Tertutup Tiang Listrik
2257,185,Turap Perumahan Jatijajar Blok A Rt.03 Rw.10 Longsor
2258,98,Seleksi Pppk Kementerian Pupr
2259,98,Laporan Kejadian Kebakaran Rumah
2260,63,Laporan Kejadian Kebakaran
2261,63,"Pembangunan Saluran Drainase Rt. 5 Ds. Padangan Kec. Padangan, Tidak Kunjung Selesai"
2262,130,Perihal Buruknya Kinerja Pelayanan Kesehatan Pemko Medan
2263,396,Penumpukan Sampah Dilingkungan Warga Dan Pembakaran Menyebabkan Polusi Udara
2264,2,Perlakuan diskriminatif dr kepala bangsal napza Soerojo Hospital
2265,708,Puskesmas Cibaregbeg
2266,376,Kepala Desa Arogan
2267,867,Akun Instagram Di Hack
2268,469,Kebakaran Rumah
2269,27,Desain Jembatan Tol Jorr Cikunir-Ulujami Perlu Dilihat Situasi Pencairan Kemacetan Bukan Memerger Kumpulan Kendaraan Di Satu Titik.
2270,702,Jalan Rusak Akibatkan Banjir Yang Kerap Terjadi Dan Belum Ada Solusi Di Kota Tangerang.
2271,396,Pembakaran Sampah/Limbah B3
2272,469,Lampu Pju Nasional Padam
2273,501,Aspirasi Penggunaan Qris Untuk Proses Pembayaran Parkir Di Rumah Sakit Sekaligus Untuk Menguji Batas Wajar Pembayaran
2274,501,Kasus Penganiayaan
2275,228,Berantas Kejahatan Kapitalisme Kroni
2276,228,Perihal Pungli Parkir Di Kota Medan
2277,228,Perbedaan Hasil Administrasi Cpns Kpk 2023
2278,303,Salon Zoya Beuty Tidak Memiliki Ijin Usaha
2279,43,Monitoring Jaringan Internet Lantai 3 Pemko Banjarmasin
2280,27,KEBAKARAN HUTAN DAN LAHAN
2281,196,Lampu Penerangan Jalan Umum Mati Dan Belum Adanya Marka Jalan
2282,196,kios bedak yang disediakan untuk penjualan Prociuk Unggulan menjadi tempat karaoke
2283,196,Cagar Budaya Arca Joko Dolog Surabaya
2284,196,Penelantaran Kasus Dan Ketidak Profesionalan Anggota Polri Dalam Menangani Kasus Saya Di Polda Metro Jaya
2285,196,Pengeboran Air Bawah Tanah Tanpa Ijin
2286,196,Permohonan Informasi Terkait Lampu Pju
2287,247,Dampak Pembangunan Jalan Di Desa Bokoharjo
2288,28,Asap Bakaran Sampah Di Suradita
2289,1068,Dugaan Manipulasi Data Calon Pppk
2290,130,Pembiaran Galian Dan Tumpukan Galian
2291,85,Pembakaran Sampah Kering Di Lahan Kosong
2292,128,Gangguan Sinyal Telkomsel Di Beberapa Daerah Pali
2293,19,Jalan Raya Tidak Ada Lampu Penerangan Jalan Di Kecamatan Babat Lamongan Jatim
2294,469,Perawat Rumah Sakit Bhayangkara Surabaya
2295,63,Main Fisik Terhadap Anak TK
2296,63,"Mohon Bantuannya Jalan Rusak, Berlubang, Sangat Licin Apalagi Mau Datang Hujan"
2297,119,Mohon Tindakan Cepat Dari Dishub
2298,537,Pengelolaan Sampah
2299,7,Lampu Penyeberangan Malioboro Mati
2300,7,Phk Sepihak Dan Phk Bersifat Kekerasan Verbal
2301,196,KEBAKARAN HUTAN DAN LAHAN
2302,377,Akurasi Informasi Transjakarta
2303,196,Sambaran Petir
2304,2,Laporan Kebakaran di Belakang Rumah
2305,2,Pengawasan Perijinan Tugas Siapa?
2306,55,KEBAKARAN PERMUKIMAN (GUDANG PENYIMPANAN DAGANGAN)
2307,55,KEBAKARAN HUTAN DAN LAHAN
2308,55,Aliran Sungai Arasan Tertutup Karena Timbunan Tanah Aktivitas Pt Kpc
2309,798,Dokumen Arsip Lembaga Komisi Yudisial
2310,798,Trafic light
2311,208,Dugaan Tindakan Kkn Pada Proses Sayembara Logo Di Badan Karantina Indonesia
2312,7,Tambang Ilegal Dan Penyerobotan
2313,469,Celah Jalan Membahayakan Di Jl. Otonom Cikupa - Pasar Kemis
2314,346,Terindikasi Dengan Komplotan Penipuan Pada Driver Ojeg Online Maxim
2315,218,Perbaharui Data Penerima Bansos Dari Data Sensus Ekonomi
2316,702,Minimnya Pju Di Pekon Sukoharjo Iv
2317,247,Terjadi Kesalahan Pada Aplikasi Ekinerja Saya Dikarenakan Permasalahan Sistem..mohon Agar Diperbaiki Akun Ekinerja Saya
2318,81,"Jalan Rusak, Jalan Sempit, Kurangnya Rambu Dan Penerangan Jalan"
2319,63,Pelayanan Uptd Puskesmas Singosari Kota Pematangsiantar
2320,85,Kebakaran Lahan
2321,469,Air Pdam Tirta Bhagasasi Seperti Air Selokan
2322,228,kebakaran lahan
2323,733,Bantuan Bptn (Kks) Masih Berstatus Aktif Namun Dana Tidak Ada
2324,130,Pengaduan Kesamaan Nik Nasabah
2325,27,Pengaduan Masyarakat Terhadap Perumahan Subsidi Pacung Permai Singaraja
2326,27,Penyelewengan Dana Covid 19
2327,27,Suara Musik Yang Mengganggu Setiap Malam
2328,19,Musibah Longsor
2329,126,Gangguan Lrt Jabodebek
2330,469,Dugaan Persekongkolan Tender
2331,7,"Pangkalan Gas Subsidi Pilih-Pilih Untuk Membuka Informasi Kedatangan Gasnya, Sehingga Terjadi Antrian Yang Kemudian Dibatalkan"
2332,469,Penertiban Supir Truk Sampah Dlh
2333,115,Frekuensi Listrik Padam
2334,590,Tentang Jalan Menuju Rsud Datu Sanggul Yang Baru
2335,200,Polsek Medan Baru Diduga Tangkap Lepas Jurtul Togel Simalingkar
2336,196,Pemadaman Listrik Tangerang
2337,196,Status Si Dlm Bansos Pkh Jul -Sep 2023 Berakibat Proses Trf Gagal Ke Rek Penerima Manfaat
2338,196,Dugaan Persekongkolan Tender
2339,28,Permasalahan Yang Terjadi Di Ma Bilingual Muslimat Nu Sidoarjo (Revisi Dari Laporan Sebelumnya)
2340,568,Permasalahan Yang Terjadi Di Bmq At Tartil (Revisi Dari Laporan Sebelumnya)
2341,209,Permasalahan Yang Terjadi Di Rumah Ngaji Quran (Revisi Dari Laporan Sebelumnya)
2342,1006,Laporan Kejadian Kebakaran Hutan Selatan Bukit Makam Kepuh Gunung Orak arik
2343,798,Proses Perpanjangan Paspor Tidak Sesuai Aturan Yang Berlaku
2344,381,Meminta Fasilitas untuk masjid agung madaniyah
2345,119,Keresahan Masyarakat terhadap lingkungan yang tercemar( Sampah Menumpuk )
2346,99,Laporan Kasus Informasi Lowongan Kerja Ilegal Di Thailand/Kamboja
2347,683,Pdam Mati Setiap Sore Hingga Malam
2348,683,Kebakaran Yang Disebabkan Bakar-Bakar Sampah Sembarangan
2349,196,Pengadaan P3K Di Kabupaten Rembang
2350,27,Laporan Kebakaran di Warung Angkrngan di Tugu
2351,376,"Permainan Hk Fiktif,Tenaga Kerja Sudah Resign Tetapi Masih Masuk Daftar Gaji"
2352,230,Dumas Tentang Kejadian Kebakaran
2353,1006,Laporan Kejadian Kebakaran
2354,568,Tidak Ramahnya Pelayanan Perawat Poli Bedah Rumah Sakit Umum Mohammad Noer Terhadap Pasien
2355,209,Terjadi kebakaran rumah di desa Malasan An. Yan Setiawan RT.02 RW.01.
2356,22,Aduan Pungutan Smk
2357,17,Usul Pengadaan Lampu Lintas (Bangjo) Di 7 Titik Jalan Di Kota Malang Akibat Kebijakan Jalan Satu Arah
2358,867,Perundungan Atau Bully Terhadap Siswi Mi Cirahayu
2359,126,Pembakaran Sampah Oleh Warga Rt 2 Rw 10 Kel Sukamiskin Kec Arcamanik Kota Bandung
2360,55,Lingkungan Rumah Menjadi Tidak Nyaman Dan Kumuh Gegara Ojol Gacoan
2361,1006,Pungutan Liar Untuk Pengurusan Mutasi Kendaraan Di Loket Mutasi Berkas Samsat Jakarta Pusat
2362,1006,"Volunteer (Sukarelawan) Perempatan Depan Jl.pahlawan Trip--Jl, Gede-Jl.surabaya (Yg,Bertugas Pagi Antara 6.00-7.00) Pagi Harap Dievaluasi Dan/Atau Perlukah Diganti Dengan Lampu Bangjo (Lalu Lintas), Saja? Karena Jalan /Arus Lalu Lintas Terlihat Makin Semarawut Kalau Ia Tidak Punya Kompetensi--Itu Yang Terjadi"
2363,197,Pengelolaan Spam Di Huntap Pombewe Kabupaten Sigi Sulawesi Tengah
2364,715,Laporan Kesalahan Upload Data Casn 2023
2365,526,Lampu Lalulintas Dan Jalan Aspal
2366,526,Kucing Liar Yang Masuk Di Wilayah Rt Saya Selalu Tiba-Tiba Mati Keracunan
2367,697,Terjadi Money Politik Dengan Bingkai Jalan Sehat
2368,53,Perihal Banjir Akibat Hujan Deras Di Kelurahan Pb Selayang Medan Semakin Parah
2369,126,Pungli Di Sma/Smk Negeri Kota Bekasi
2370,13,Dampak Dari Pembanguan Plta Way Malesom Pesisir Barat Lampung
2371,126,Aspirasi Untuk Mempercepat Verifikasi Kasus Yang Terjadi Di Kabupaten Melalui Sp4N-Lapor!. Aduan Saya Tersebut Tidak Pernah Diverifikasi Oleh Admin Sp4N-Lapor! Bagian Pemerintah Kabupaten
2372,2,Data Dtks Dan Data Bank Himbara Gak Singkron Mengakibatkan Gagal Cair Bantuan Bpnt
2373,393,Seleksi P3K Pemprov Kaltim (Kepada Badan Kepegawaian Daerah Pemprov Kaltim)
2374,53,Jenjang Karir Awak Kapal Negara Psdkp - Kkp
2375,119,Data Tidak Ditemukan Pada Ahu
2376,627,Penambahan Lebar Jalan Besuki (Situbondo) Sampai Gending (Probolinggo)
2377,376,"Gangguan"" yg dialami warga akibat penumpukan sampah"
2378,186,Pencemaran Lingkungan & Cuek Nya Respon Pemerintahan Kab.lebak
2379,126,Penyalah Guna Wewenang Kèpala Sdn 14 Teluk Dalam Kec.alahan Panjang Kab.solok
2380,227,Pihak Sman Lembah Gumanti Menyulitkan Pengembalian Uang Pembangunan Kantin Sekolah
2381,537,Pengaduan Atas Pemblokiran Sepihak Terhadap Tabungan Bisnis Simpanan Oleh Bank Mandiri Kcp Pahlawan Sidoarjo-Jawa Timur Melalui Surat Lel No.: 8.Br.sph/011/2017 Tanggal 11-1-2017
2382,218,Aspirasi Skema Rancangan Admin Merchant Model Perusahaan Dagang Dapat Mencegah Penyalahgunaan Qris Oleh Pegawai Usaha Perdagangan
2383,196,Laman Sscasn Galat 500 : Kesalahan Pada Sistem
2384,196,Dugaan Persekongkolan Tender
2385,196,Kekerasan Seksual Terhadap Anak Dibawah Umur
2386,611,Proyek Dana Desa
2387,52,Tidak Dapat Memilih Di Pilkades Warungdowo Kabupaten Pasuruan
2388,119,Kurang Nyamannya Fasilitas Publik Di Pelabuhan Tanjung Api Api
2389,7,Kinerja Staff Puskesmas Bonjol
2390,119,Kesalahan Personal
2391,7,Pengaduan Pelayanan Kesehatan
2392,42,Asap Kendaraan Bermotor Yg Mengganggu
2393,52,Tabrak Tidak Tanggung Jawab
2394,7,Honorarium Biaya Patroli Awak Kapal Kkp
2395,7,Aspirasi Menjauhi Kejahatan Akan Memesan Barang Secara Cod Tetapi Kemudian Menolak Untuk Membayar Barang Tersebut Dan Malah Menyerang Kurir
2396,126,Perlintasan Kereta Api Di Purwokerto Membahayakan Pengendara Motor
2397,42,Starlink
2398,218,Spbu Memberikan Akses Masyarakat Isi Sendiri
2399,218,Web Https://Sscasn.bkn.go.id/ Sulit Di Akses
2400,27,Tentang Uang Komite Skolah
2401,7,Tidak Ramahnya Pelayanan Perawat Poli Bedah Terhadap Pasien
2402,760,Pembangunan Liar Tanpa Izin Di Lingkungan Komplek Pemda Arcamanik
2403,126,Kendala Akses Website Pendaftaran Sscasn
2404,28,Laporan Menguasai Shm-3892
2405,257,Gangguan Ketertiban Umum Dan Pengalihan Fungsi Jalan
2406,238,Lampu Merah Pasar Dolopo
2407,39,Penipuan/Pemerasan Pinjaman Online ( Adakami )
2408,28,Pertanyaan seputar kepengurusan RS
2409,543,Kesalahan Penulisan Program Studi Di Website Https://Ijazahln.kemdikbud.go.id/Ijazahln/
2410,7,Mohon Perhatian Dan Kebijakan Bapak Menteri PUPR terhadap pekerjaan peningkatan jalan wilayah Kabupaten Pulang Pisau
2411,1068,Orang mabuk mabuk meresahkan
2412,115,Klitih masuk dusun warga
2413,23,Jalur Sepeda
2414,7,Jalur Sepeda
2415,74,"Pelanggaran Perbup No. 38 Th 2021 "" Larangan Kawin Kontrak"""
2416,346,Situs Pendaftaran Tidak Bisa Di Akses
2417,119,Mohon Perbaikan Jalan + Perlu Adanya Penerangan Jalan Umum.
2418,1006,Odgj Meresahkan
2419,27,Permohonan Pelebaran Jalan Utama Sepanjang Jalan Mutiara Gading City Sampai Jalan Pulo Timaha
2420,228,"Kebakaran, Pembuangan Dan Pembakaran Sampah Warga"
2421,549,Akreditasi Prodi Pada Saat Lulus Ada 2
2422,27,Penolakan Izin Pembangunan Sekolah
2423,20,Penipuan On Line
2424,841,Ketidaksamaan Syarat Di Sistem Sscasn Dan Pengumuman Panselnas Seleksi Pppk Dewan Nasional Kek 2023
2425,532,Aspirasi Agar Bi Untuk Memperkuat Regulasi Qris Yang Mengatur Perjudian Online Khususnya Yang Mencoba Memasarkan Kunci Slot Gacor
2426,1006,Aspirasi Pembentukan Ruu Agar Termotivasi Untuk Mengelola Barang Bekas Secara Berkelanjutan
2427,469,"Kasus Penipuan, Penggelapan, Pemaluan Tidak Berjalan Di Kepolisian Sejak Tahun 2018. Sudah Melaporkan Lewat Lapor Tapi Tidak Ditanggapi Dan Tidak Di Follow Up Sejak Bulan Juli 2023 Dengan Nomor Laporan #6707749 Ini Pelaporan Yang Kedua"
2428,119,Antrian Puskesmas Citarip Kisruh
2429,611,Jenjang Karir Asn Di Kapal Psdkp - Kkp
2430,17,Upload Dokumen Website Sscasn 2023 Bermasalah
2431,17,Pemkab Deli Serdang Tidak Menegakan Sanksi Disiplin Terhadap Asn Yang Berzinah Di Jam Kerja
2432,84,Permohonan Ralat Pada Swa Foto Eror Pada Apilkasi Saat Pendaftaran Awal Registrasi
2433,611,Upload Dokumen
2434,1006,Gangguan Suara Oleh She Lounge Bar Dan Karaoke
2435,119,Perihal Penutupan Perputaran Jalan
2436,7,Lampu Pju Padam
2437,7,Carding Kartu Kredit Bank Danam*N
2438,733,Perselingkuhan Asn Dan Tenaga Kontrak
2439,27,Terkendala Pemilihan Isntansi Pada Pelamar Umum P3K Guru Prioritas P4 Yang Telah Memilliki Serdik
2440,841,Kendala Pengisian Instansi Pada P3K Guru Prioritas P4 Jalur Umum Yang Telah Memiliki Serdik
2441,218,Padam 1 Wilayah
2442,7,Dugaan Persekongkolan Tender
2443,171,Dugaan Persekongkolan Tender
2444,623,Perihal Dugaan Persekongkolan Tender
2445,126,Dugaan Persekongkolan Tender
2446,702,Link Download Tidak Memberikan File Semestinya
2447,13,Pju Jln. Solo
2448,27,Keterlambatan Resum Seleksi Pppk Khusus Guru Tahun 2023
2449,7,"Pengaduan Lebih Dari 100 Kali: Masjid Jami' Baiturrahman Duren Sawit, Jakarta Timur, Menggunakan Speaker Luar Sangat Keras. Tidak Hanya Untuk Adzan, Tetapi Juga Untuk Bernyanyi-Nyanyi Dan Khotbah."
2450,20,Pembakaran Sampah Kotoran Sapi Dipemukiman
2451,115,Ditjen Bimas Islam Kemenag Tidak Menanggapi Laporan Masyarakat Terkait Pengeras Suara Musholla Dengan Serius
2452,32,Celah Keamanan Pada Aplikasi Sscasn
2453,196,Nepotisme Jabatan Asn
2454,27,Buruk Nya Manajemen Pengangkutan Sampah Rumah Tangga Kota Batam
2455,238,Laporan Masyarakat
2456,238,Sk Akreditasi Di Web Sscasn Berbeda Dengan Sk Akreditasi Yang Di Akui Banpt
2457,238,KEBAKARAN DAPUR RUMAH MILIK BPK MULYADI DI DESA. BANJAR KEC. PANGGUL KAB. TRENGGALEK.
2458,400,"LAPORAN KEJADIAN KARHUTLA DI LAHAN NEGARA PETAK 104 B RPH DURENAN BKPH DURENAN, KPH KEDIRI DI DS. SUMBEREJO KEC.DURENAN KAB. TRENGGALEK"
2459,501,Bagaimana Cara Mengganti Nama Akun Di Sscasn
2460,190,"LAPORAN KEJADIAN KARHUTLAH DI LAHAN NEGARA PETAK 76 A RPH KARANGAN, BKPH KARANGAN, KPH KEDIRI DI DSN. KEDUNGWARU DS. KEDUNGSIGIT KEC. KARANGAN KAB. TRENGGALEK"
2461,85,LAPORAN KEJADIAN KEBAKARAN LAHAN MILIK MASYARAKAT DAN HUTAN MILIK PERUM PERHUTANI PETAK 114 A WILAYAH DESA KARANGSOKO KEC/KAB. TRENGGALEK
2462,190,KEBAKARAN GUDANG RUMAH DI DESA. KARANGAN KEC. KARANGAN KAB. TRENGGALEK
2463,400,Potensi Penyelewengan Obat Karena Username & Password His Di Rscm Kencana Milik Dpjp/Konsulen Diketahui Oleh Seluruh Ppds (Konsulen Tidak Melakukan Hal Administratif)
2464,190,Penolakan Visa Masuk Australia Terhadap 3 Seniman Ponorogo Dan Hambatan Kerja-Sama Akar Rumput.
2465,190,Perbaikan Jalan
2466,190,Mohon Pemeriksaan Kualitas Air
2467,190,Aspirasi Surat Izin Usaha Perdagangan Minuman Beralkohol (Siup Mb) Untuk Menghambat Minuman Alkohol Murah Untuk Mabuk-Mabukan
2468,190,Permohonan Kebijakan Optimalisasi Pengisian Formasi Kosong Pada Seleksi Cpns Kemendikbudristek 2021 Agar Dapat Segera Terisi
2469,115,Konflik Antar Umat Beragama
2470,343,Ppk
2471,115,Kebakaran Lahan
2472,2,Keluhan Login
2473,7,Laporan Mengenai Tikungan Jalan Dijadikan Tempat Mangkal Ojol Belum Ada Tanggapan
2474,17,Pelebaran Jalan Raya Karangkandri - Cantelan Cilacap
2475,17,Aduan
2476,590,Penindasan Terhadap Kristen
2477,17,Tumpang Tindih Sertifikat Hgb Dan Tumpang Tindih Alokasi Lahan Badan Jalan Row 30
2478,17,Surat Terbuka – Alokasi Lahan Bagi Mafia Lahan
2479,841,Surat Terbuka – Alokasi Lahan Bagi Mafia Lahan
2480,393,Pemerintah Daerah Kabupaten Gresik Tidak Acuh Terhadap Laporan
2481,27,laporan perizinan waralaba minimarket
2482,7,Tidak Ada Pilihan Prodi Dalam Pengisian Riwayat Pendidikan Pada Sistem Sscasn
2483,130,Permasalahan Yang Terjadi Di Ma Bilingual Muslimat Nu Sidoarjo (Revisi Dari Laporan Sebelumnya)
2484,115,Permasalahan Yang Terjadi Di Bmq At Tartil Jawa Timur (Revisi Dari Laporan Sebelumnya)
2485,2,Pembuatan Gorong-Gorong Yang Berakibat Terjadinya Kemacetan Di Kota Malang
2486,27,Revisi Laporan Permohonan Pembangunan Infrastruktur Jalan
2487,13,Pembutan surat ijin usaha pasar pasirian apakah benar sekarang tidak lagi menggunakan kwitansi sebagai bukti
2488,227,"Pertanyaan terkait proposal permohonan SIPJI, apabila asal-usul ikan selain hasil dari pengembangbiakan"
2489,75,Sudah. Lebih Setahun Kejaksaan Tidak Kembalikan Tanah Yang Keliru Disita Eksekusi
2490,469,Info Menikah
2491,119,Kemacetan
2492,119,Pembakar Sampah Dan Tidak Ada Truk Pengangkut Sampah
2493,3,Kesalahan Diagnosis Dan Pemberian Obat Puskesmas Kendalsari Kota Malang
2494,2,Penyalahgunaan Nomor
2495,3,Tindakan Pungutan Liar Parkir
2496,19,"Tambang Ilegal, debu yang sangat banyak dan jalan rusak sangat mengganggu kegiatan warga, perekonomian, dan tentunya kesehatan warga sampang gedangsari"
2497,208,"Tambang Ilegal, debu yang sangat banyak dan jalan rusak sangat mengganggu kegiatan warga, perekonomian, dan tentunya kesehatan warga sampang gedangsari"
2498,126,Perlakuan Tidak Elok Oleh Wakil Kepala Igd Rs Fatmawati
2499,126,Segera Tanggulangi Sampah Berserakan Di Bengalon
2500,7,Pencegahan Kemacetan Parah
2501,270,Surat Terbuka – Alokasi Lahan Bagi Mafia Lahan
2502,443,Website Pemerintahan Banjarmasinkota.go.id di Hack Deface Konten Perjudian
2503,604,Pembakaran Rumput Di Belakang Rumah Polusi Udara
2504,27,Jenjang Karir Asn Di Kapal Psdkp - Kkp
2505,7,Pemotongan Biaya Hidup Beasiswa Kip
2506,323,Pungutan Parkir
2507,1006,Aspirasi Agar Pupr Mendapatkan Penghasilan Denda Dari Perorangan Yang Memicu Jalan Berlubang Dan Pembuangan Sampah Atau Limbah Di Pinggir Jalan
2508,196,Aspirasi Terkait Pencegahan Penyerobotan Antrian Terkait Sistem Pemilu Masi Offline Karena Adanya Caleg Datang Dan Memang Ada Relasi Hubungan Kerabat Dengan Kades Yang Menjabat
2509,3,Obstruction Of Justice (Ooj) Oleh Oknum Penyidik Polresta Banjarmasin Dan Penyidik Paminal Polda Kalsel Serta Penyidik Paminal Mabes Polri
2510,270,Parkiran Indomaret Dan Alfamart Jl. Perintis Kemerdekaan Tangerang Disabotase Preman
2511,128,Penimbunan Dan Pembakaran Sampah Liar
2512,7,Terkikisnya Tanah Dekat TPU
2513,7,Laporan Pengaduan
2514,7,Pengambilan Ktp Di Disduk Capil Dikernakan Ktp Saya Keadaan Rusak .Melalui Layanan Grep Di Kantor Disduk Capil Kita Pekanbaru
2515,55,Dugaan Penyelewengan Sertifikat Perumahan Oleh Pihak Developer Imbas Dari Kelalaian/Maladministrasi/Fraud Yang Terjadi Di Bank Btn
2516,400,"""Untung"" Kebakaran Ga Ngerembet"
2517,196,Situs Pemerintahan Di Retas Lagi Oleh Seven4D
2518,196,Mohon Bantuan Normalisasi Saluran Air Menuju Sungai
2519,196,Proposal Pembangunan Tembok Penahan Tanah (Retaining Wall) Daerah Aliran Sungai (Das) Panyirapan Blok C Utara Dan Blok C Selatan
2520,115,Honorer Tidak Linier Ijazah
2521,23,Cara Mengajukan Pju Baru
2522,28,Evaluasi Kerusakan Jalan Rayaterhadap Mobilitas Penduduk
2523,7,Balap Liar Menganggu Keamanan Dan Ketenteraman Masyarakat Singkawang
2524,7,"Permintaan Lampu Penerangan Jalan Di Jalan Ampera Kota Pontianak, Kalimantan Barat"
2525,7,Pemberian Lampu Jalan
2526,27,"Terjadi Ke Eroran Pada Lampu Merah Simpang Hotel Garuda, Kota Pontianak"
2527,227,Kemenkes - Kelalaian Kesalahan Input Data Peserta Vaksinasi
2528,2,Adanya Error Pada Fitur Yang Menyebabkan Teks Komentar Disensor Menjadi [Dihapus]
2529,7,Mohon Bantuan Normalisasi Saluran Air Menuju Sungai
2530,7,Tiket Parkir Di Menara Teratai (Menara Pandang) Purwokerto Ada Kemungkinan Terjadi Kecurangan
2531,28,Memohon Pengajuan Audit Keuangan
2532,28,Tebang Pohon Buang Dikali
2533,343,"Tindak Pidana Pengeroyokan Dan Pemerasan Ke Seseorang Atau Lebih Di Ciranggon, Karawang"
2534,506,Tanah Sitaan Bukan Milik Terdakwa Digelapkan Kejaksaan
2535,506,Uang Nasabah/ Investor 3 Tahun Tidak Dikembalikan Kejaksaan
2536,74,Aspirasi Terkait Pembuatan Uu Kementerian Untuk Mendenda Perorangan Yang Sengaja Mengotori Drainase Di Desa
2537,227,Aspirasi Terkait Praktik Penyalahgunaan Sertifikat Tanah Jenis Prona Di Wilayah Desa Adat
2538,115,Perihal Keluhan Terkait Sikap Supir Bus Trans Metro Deli Koridor 2 Medan
2539,126,Aspirasi Pengawasan Informasi Praktik Pengobatan Alternatif Yang Tidak Berizin Secara Resmi
2540,332,Pembakaran Sampah Di Kp.pasir Awi
2541,745,Lingkungan Rumah Menjadi Tidak Nyaman Gegara Parkir Konsumen Dan Ojol Mie Gacoan
2542,745,Aspirasi Terkait Masalah Tidak Keberpihaknya Admin Sp4N-Lapor! Kepada Warga Indonesia Yang Melaporkan Mandiri Aspirasinya
2543,55,"Saya Pln Tidak Pernah Stabil, Selalu Mati Lampu Dan Spaning Hampir 2 Bulan Terakhir Ini"
2544,443,Kasus Perundungan Di Lingkungan Sekolah
2545,7,Parkir Liar Sepanjang Jalan Nasional
2546,196,Error Galat 500 Saat Upload Berkas Di Sscasn
2547,698,"Aspirasi Di Lingkungan Adat Yang Dilegalkan Masyarakat Adat, Penyediaan Insentif Oleh Dinas Sp4N Lapor!"
2548,119,Lampu Penerangan Jalan
2549,209,Miris Dengan Pelaku Bulliying Dan Perundungan
